@RELATION gaze_labels

%@METADATA width_px 1280
%@METADATA height_px 720
%@METADATA width_mm 400.00
%@METADATA height_mm 225.00
%@METADATA distance_mm 450.00


@ATTRIBUTE time INTEGER
@ATTRIBUTE x NUMERIC
@ATTRIBUTE y NUMERIC
@ATTRIBUTE confidence NUMERIC
@ATTRIBUTE handlabeller1 INTEGER
@ATTRIBUTE handlabeller2 INTEGER
@ATTRIBUTE handlabeller_final INTEGER
@ATTRIBUTE speed_1 NUMERIC
@ATTRIBUTE direction_1 NUMERIC
@ATTRIBUTE acceleration_1 NUMERIC
@ATTRIBUTE speed_2 NUMERIC
@ATTRIBUTE direction_2 NUMERIC
@ATTRIBUTE acceleration_2 NUMERIC
@ATTRIBUTE speed_4 NUMERIC
@ATTRIBUTE direction_4 NUMERIC
@ATTRIBUTE acceleration_4 NUMERIC
@ATTRIBUTE speed_8 NUMERIC
@ATTRIBUTE direction_8 NUMERIC
@ATTRIBUTE acceleration_8 NUMERIC
@ATTRIBUTE speed_16 NUMERIC
@ATTRIBUTE direction_16 NUMERIC
@ATTRIBUTE acceleration_16 NUMERIC

% Handlabelling data is arranged in 3 columns: handlabeller1 and handlabeller2 indicate the first two experts, handlabeller_final column contains the final, tie-breaking labels.
% Labels in these columns are to be interpreted as follows:
%   - 0 is UNKNOWN
%   - 1 is FIX (fixation)
%   - 2 is SACCADE
%   - 3 is SP (smooth pursuit)
%   - 4 is NOISE
% 
%The number after speed, direction denotes the step size that was used for the calculation.
%Acceleration was calculated between two adjacent samples of the already low pass filtered velocity

@DATA
18510000,1022.30,403.40,1.00,1,1,1,111.80,0.46,8838.83,91.00,0.28,3125.00,45.07,0.59,12597.28,81.25,1.57,7370.30,781.26,1.56,23060.11
18514000,1022.60,403.40,1.00,1,1,1,75.00,0.00,13975.42,17.68,2.36,25194.56,87.72,1.50,17469.28,497.03,1.55,103953.23,789.06,1.57,2277.72
18518000,1022.20,403.50,1.00,1,1,1,103.08,2.90,44194.17,167.71,2.03,37759.52,148.56,1.96,20009.76,834.59,1.55,84389.47,790.64,1.56,1235.26
18522000,1022.00,404.60,1.00,1,1,1,279.51,1.75,63737.74,280.90,1.93,28811.08,977.00,1.63,209380.83,1371.93,1.56,134384.08,789.10,1.56,873.46
18526000,1021.40,405.60,1.00,1,1,2,291.55,2.11,25769.41,1800.69,1.60,384578.20,1643.75,1.57,167916.05,1546.89,1.57,43777.89,785.98,1.56,781.25
18530000,1021.60,419.00,1.00,2,2,2,3350.37,1.56,776611.23,3026.65,1.54,308537.38,2656.32,1.56,253168.40,1562.58,1.58,6720.57,785.99,1.56,390.62
18534000,1022.20,429.80,1.00,2,2,2,2704.16,1.52,164411.83,3513.59,1.55,121915.06,2957.05,1.55,76034.53,1562.50,1.57,3125.00,785.94,1.57,1562.50
18538000,1022.30,447.10,1.00,2,2,2,4325.07,1.57,407450.15,2887.74,1.56,156749.20,2150.23,1.56,201780.41,1521.87,1.57,10186.25,785.98,1.58,2734.37
18542000,1022.50,452.90,1.00,2,2,2,1450.86,1.54,718777.17,787.90,1.60,525232.46,1481.26,1.58,167450.14,1490.71,1.56,8734.64,784.53,1.59,1991.80
18546000,1022.10,453.40,1.00,2,2,2,160.08,2.25,333365.88,90.14,2.16,178234.62,387.95,1.62,273455.36,1075.02,1.56,103932.68,786.24,1.60,1610.59
18550000,1022.10,453.50,1.00,1,1,1,25.00,1.57,35355.34,17.68,-2.36,23799.29,45.07,2.55,90746.15,737.61,1.59,84505.11,792.34,1.59,2209.71
18554000,1022.00,453.30,1.00,1,1,1,55.90,-2.03,19764.24,35.36,-2.36,4419.42,18.75,3.14,7812.50,201.97,1.71,134431.76,775.06,1.58,4572.15
18558000,1021.90,453.30,1.00,1,1,1,25.00,3.14,12500.00,27.95,2.68,9375.00,19.76,-2.82,1562.50,43.41,2.61,44592.88,757.89,1.56,6652.10
18562000,1021.80,453.40,1.00,1,1,1,35.36,2.36,6250.00,17.68,2.36,3125.00,39.53,2.82,6629.13,29.65,2.82,3906.25,546.96,1.55,52735.82
18566000,1021.80,453.40,1.00,1,1,1,0.00,0.00,8838.83,51.54,2.90,9375.00,41.93,2.68,1562.50,35.63,2.48,3125.00,376.57,1.57,42622.90
18570000,1021.40,453.50,1.00,1,1,1,103.08,2.90,25769.41,67.31,2.76,4419.42,41.93,2.68,0.00,33.80,2.16,2816.84,106.25,1.57,67579.25
18574000,1021.30,453.60,1.00,1,1,1,35.36,2.36,18750.00,35.36,2.36,9375.00,62.50,2.21,7812.50,25.77,1.33,6298.64,13.35,1.93,23466.78
18578000,1021.20,453.70,1.00,1,1,1,35.36,2.36,0.00,76.03,1.74,12884.71,43.75,1.57,9504.32,22.53,0.98,2209.71,3.13,1.57,2620.39
18582000,1021.20,454.20,1.00,1,1,1,125.00,1.57,25769.41,67.31,1.19,9882.12,58.96,0.56,12884.71,22.10,0.79,1104.85,0.00,0.00,781.25
18586000,1021.40,454.20,1.00,1,1,1,50.00,0.00,33657.28,113.19,-0.11,28811.08,65.25,0.29,4419.42,30.78,0.42,3221.18,6.25,-1.57,1562.50
18590000,1022.10,454.10,1.00,1,1,1,176.78,-0.14,31868.87,103.08,-0.24,4419.42,71.26,-0.27,9504.32,28.30,0.11,2343.75,3.12,-1.57,781.25
18594000,1022.20,454.00,1.00,1,1,1,35.36,-0.79,37500.00,35.36,-0.79,18750.00,59.29,-0.32,3125.00,28.30,-0.11,1562.50,8.41,-1.19,1408.42
18598000,1022.30,453.90,1.00,1,1,1,35.36,-0.79,0.00,17.68,-0.79,4419.42,25.77,-1.33,12597.28,35.63,-0.66,4687.50,9.11,-1.03,390.63
18602000,1022.30,453.90,1.00,1,1,1,0.00,0.00,8838.83,27.95,-2.03,6987.71,25.77,-1.82,3125.00,44.74,-1.14,5240.78,11.27,-0.98,552.43
18606000,1022.20,453.70,1.00,1,1,1,55.90,-2.03,13975.42,45.07,-2.16,4419.42,27.95,-2.03,1562.50,31.87,-1.77,6675.00,11.05,-1.43,1235.26
18610000,1022.10,453.60,1.00,1,1,1,35.36,-2.36,6250.00,27.95,-2.03,4419.42,65.25,-1.86,9504.32,34.94,-1.75,781.25,13.98,-1.11,1235.26
18614000,1022.10,453.50,1.00,1,1,1,25.00,-1.57,6250.00,88.39,-1.71,15625.00,41.93,-2.03,6250.00,31.87,-1.77,781.25,23.80,-1.17,2470.53
18618000,1022.00,452.90,1.00,1,1,1,152.07,-1.74,31868.87,55.90,-2.03,9882.12,44.19,-1.71,3493.86,34.94,-2.03,2343.75,26.56,-1.08,873.46
18622000,1021.90,453.10,1.00,1,1,1,55.90,2.03,50000.00,0.00,0.00,13975.42,37.50,-1.57,2209.71,35.36,-2.36,2816.84,21.88,-1.57,3149.32
18626000,1022.00,452.90,1.00,1,1,1,55.90,-1.11,27950.85,35.36,-0.79,8838.83,12.50,3.14,9882.12,26.88,-2.19,2470.53,34.41,-1.62,3149.32
18630000,1022.10,452.90,1.00,1,1,1,25.00,0.00,12500.00,25.00,3.14,13975.42,33.66,-2.76,5633.67,23.80,-1.98,1562.50,33.15,-1.71,873.46
18634000,1021.80,452.90,1.00,1,1,1,75.00,3.14,25000.00,87.50,3.14,15625.00,25.00,3.14,3493.86,8.84,-0.79,5524.27,32.85,-1.62,781.25
18638000,1021.40,452.90,1.00,1,1,1,100.00,3.14,6250.00,25.00,3.14,15625.00,19.76,-2.82,2209.71,13.98,-1.11,1562.50,39.09,-1.61,1562.50
18642000,1021.60,452.90,1.00,1,1,1,50.00,0.00,37500.00,51.54,-0.24,19008.63,27.95,-0.46,11048.54,34.52,-1.48,5524.27,40.63,-1.57,552.43
18646000,1021.80,452.80,1.00,1,1,1,55.90,-0.46,6250.00,79.06,-0.32,6987.71,45.50,-0.28,4687.50,34.52,-1.66,1562.50,43.78,-1.61,873.46
18650000,1022.20,452.70,1.00,1,1,1,103.08,-0.24,12500.00,39.53,-0.32,9882.12,75.52,-1.14,14405.54,36.58,-1.22,3906.25,32.96,-1.67,2762.14
18654000,1022.10,452.70,1.00,1,1,1,25.00,3.14,31868.87,113.19,-1.68,27950.85,63.74,-1.37,4941.06,57.45,-1.18,5240.78,34.52,-1.66,390.63
18658000,1022.10,451.80,1.00,1,1,1,225.00,-1.57,56596.16,113.19,-1.68,0.00,56.25,-1.57,3493.86,61.40,-1.31,2209.71,31.60,-1.72,873.46
18662000,1022.00,451.80,1.00,1,1,1,25.00,3.14,56596.16,12.50,0.00,28811.08,93.75,-1.57,9375.00,65.92,-1.48,2816.84,31.87,-1.77,390.63
18666000,1022.20,451.80,1.00,1,1,1,50.00,0.00,18750.00,76.03,-1.41,18750.00,50.00,-1.57,10937.50,60.68,-1.78,4941.06,26.61,-1.51,2277.72
18670000,1022.10,451.20,1.00,1,1,1,152.07,-1.74,41926.27,100.78,-1.70,8838.83,68.75,-1.57,4687.50,57.62,-1.79,781.25,26.19,-1.27,1610.59
18674000,1022.10,451.00,1.00,1,1,1,50.00,-1.57,25769.41,63.74,-1.77,9375.00,67.31,-1.95,6442.35,30.78,-1.99,7031.25,25.77,-1.33,390.63
18678000,1022.00,450.70,1.00,1,1,1,79.06,-1.89,8838.83,45.07,-2.55,11267.35,31.25,-2.50,10937.50,29.65,-1.89,781.25,22.10,-1.43,1104.85
18682000,1021.80,450.80,1.00,1,1,1,55.90,2.68,25769.41,45.07,2.55,12500.00,25.77,-2.90,3125.00,20.96,-2.03,2343.75,17.19,-1.57,1408.42
18686000,1021.70,450.90,1.00,1,1,1,35.36,2.36,6250.00,17.68,2.36,6987.71,22.53,2.55,4941.06,6.99,2.68,5524.27,16.83,-1.19,1610.59
18690000,1021.70,450.90,1.00,1,1,1,0.00,0.00,8838.83,0.00,0.00,4419.42,25.77,1.33,6987.71,9.88,1.89,1746.93,6.25,0.00,3906.25
18694000,1021.70,450.90,1.00,1,1,1,0.00,0.00,0.00,45.07,0.98,11267.35,27.95,1.11,1562.50,21.87,1.57,3221.18,9.88,0.32,1104.85
18698000,1021.90,451.20,1.00,1,1,1,90.14,0.98,22534.70,55.90,1.11,3125.00,31.25,0.93,1562.50,27.95,1.11,3221.18,4.42,0.79,1562.50
18702000,1021.90,451.30,1.00,1,1,1,25.00,1.57,17677.67,17.68,0.79,9882.12,36.44,1.03,1562.50,35.36,0.79,3125.00,14.41,1.35,2734.38
18706000,1022.00,451.30,1.00,1,1,1,25.00,0.00,8838.83,17.68,0.79,0.00,31.25,0.93,1562.50,37.63,0.84,781.25,13.35,1.21,552.43
18710000,1022.00,451.40,1.00,1,1,1,25.00,1.57,8838.83,45.07,0.98,6987.71,45.07,0.59,4687.50,44.41,0.89,1746.93,11.90,1.17,390.63
18714000,1022.20,451.60,1.00,1,1,1,70.71,0.79,13975.42,72.89,0.54,9375.00,44.19,0.79,2209.71,29.48,1.01,3906.25,4.69,0.00,2734.37
18718000,1022.50,451.70,1.00,1,1,1,79.06,0.32,8838.83,45.07,0.59,6987.71,53.03,0.79,2209.71,27.95,1.11,781.25,11.27,-0.98,2376.08
18722000,1022.50,451.80,1.00,1,1,1,25.00,1.57,18750.00,39.53,1.25,6987.71,27.95,1.11,6987.71,20.01,0.90,2343.75,15.70,-1.47,1953.13
18726000,1022.60,452.00,1.00,1,1,1,55.90,1.11,8838.83,27.95,2.03,6987.71,27.95,2.03,6250.00,9.37,0.00,3983.61,37.50,-1.57,5482.68
18730000,1022.40,452.00,1.00,1,1,1,50.00,3.14,22534.70,39.53,2.82,6987.71,6.25,3.14,6442.35,25.19,-1.70,6987.71,43.86,-1.64,1746.93
18734000,1022.30,452.10,1.00,1,1,1,35.36,2.36,8838.83,25.00,-1.57,13258.25,41.93,-2.03,9882.12,45.50,-1.85,5240.78,53.22,-1.63,2343.75
18738000,1022.40,451.80,1.00,1,1,1,79.06,-1.25,27950.85,87.50,-1.57,15625.00,77.31,-1.82,9375.00,63.28,-1.92,4555.43,55.04,-1.68,873.46
18742000,1022.30,451.40,1.00,1,1,1,103.08,-1.82,13975.42,130.50,-1.86,13258.25,113.19,-1.68,9504.32,112.93,-1.82,12597.28,58.34,-1.71,873.46
18746000,1022.10,450.80,1.00,1,1,1,158.11,-1.89,13975.42,139.75,-1.75,4419.42,124.53,-1.88,6442.35,114.61,-1.76,1746.93,61.40,-1.83,1991.80
18750000,1022.10,450.30,1.00,1,1,1,125.00,-1.57,13975.42,118.59,-1.89,6987.71,185.09,-1.77,15625.00,132.58,-1.71,4752.16,68.22,-1.92,2277.72
18754000,1021.80,449.90,1.00,1,1,1,125.00,-2.21,19764.24,230.49,-1.79,28298.08,152.07,-1.74,8414.32,127.48,-1.77,2209.71,75.16,-1.93,1746.93
18758000,1021.70,448.50,1.00,1,1,1,350.89,-1.64,63737.74,187.92,-1.64,13258.25,152.07,-1.74,0.00,118.30,-1.78,2343.75,79.21,-1.95,1104.85
18762000,1021.70,448.40,1.00,1,1,1,25.00,-1.57,81490.03,75.00,-1.57,28298.08,131.84,-1.67,5633.67,97.88,-1.86,5524.27,78.09,-1.92,781.25
18766000,1021.70,447.90,1.00,1,1,1,125.00,-1.57,25000.00,76.03,-1.74,3125.00,51.54,-1.82,20312.50,91.11,-1.96,2816.84,82.52,-1.90,1171.88
18770000,1021.60,447.80,1.00,1,1,1,35.36,-2.36,25769.41,35.36,-2.36,12884.71,48.81,-2.27,5633.67,87.05,-1.94,1104.85,74.89,-1.98,2470.53
18774000,1021.50,447.70,1.00,1,1,1,35.36,-2.36,0.00,50.00,3.14,8838.83,47.60,-2.74,5633.67,48.81,-2.27,10937.50,64.99,-2.05,2734.38
18778000,1021.20,447.80,1.00,1,1,1,79.06,2.82,17677.67,63.74,-2.94,4419.42,58.96,-2.58,3493.86,46.46,-2.31,781.25,44.41,-2.26,5872.38
18782000,1021.00,447.60,1.00,1,1,1,70.71,-2.36,19764.24,80.04,-2.25,12884.71,55.90,-2.68,1562.50,42.50,-2.51,2470.53,122.99,2.67,30428.66
18786000,1020.80,447.30,1.00,1,1,1,90.14,-2.16,6250.00,53.03,-2.36,6987.71,44.19,-2.36,4941.06,36.58,-2.79,3125.00,451.70,2.84,82805.13
18790000,1020.70,447.30,1.00,1,1,1,25.00,3.14,19764.24,12.50,3.14,11267.35,40.02,-2.25,1562.50,34.38,3.14,3125.00,873.24,2.78,105779.35
18794000,1020.70,447.30,1.00,1,1,1,0.00,0.00,6250.00,27.95,-2.03,6250.00,19.76,2.82,9504.32,37.63,2.41,6442.35,1298.09,2.79,106239.95
18798000,1020.60,447.10,1.00,1,1,1,55.90,-2.03,13975.42,27.95,2.68,9882.12,31.25,2.21,4687.50,269.73,2.32,58070.58,1323.11,2.78,6652.10
18802000,1020.50,447.40,1.00,1,1,1,79.06,1.89,31250.00,79.06,1.89,15625.00,85.01,1.87,14149.04,901.93,2.74,166187.87,1316.54,2.79,1953.13
18806000,1020.40,447.70,1.00,1,1,2,79.06,1.89,0.00,152.07,1.74,18750.00,546.62,2.25,117197.92,1731.06,2.75,207315.55,1309.05,2.79,1953.12
18810000,1020.30,448.60,1.00,1,1,2,226.38,1.68,37500.00,1019.57,2.28,223191.52,1784.15,2.74,331872.20,2579.04,2.77,212225.52,1250.57,2.79,14678.35
18814000,1015.10,453.90,1.00,2,2,2,1856.24,2.35,420982.85,3489.31,2.78,660203.86,3435.37,2.76,412940.70,2623.04,2.77,11267.35,1247.22,2.81,4752.16
18818000,994.20,458.50,1.00,2,2,2,5350.06,2.92,982224.83,5985.63,2.84,627743.98,5105.96,2.79,418612.97,2605.30,2.78,6675.00,1249.29,2.80,1562.50
18822000,969.40,468.20,1.00,2,2,2,6657.37,2.77,401267.52,6722.75,2.79,199315.23,4779.10,2.83,95427.70,2585.88,2.78,6298.64,1264.11,2.80,3705.79
18826000,943.70,477.00,1.00,2,2,2,6791.22,2.81,79549.51,3573.69,2.81,787512.40,3428.12,2.80,339181.29,2466.19,2.80,31250.00,1269.67,2.80,2103.58
18830000,942.40,477.60,1.00,2,2,2,357.95,2.71,1608813.62,138.07,3.05,859971.38,1739.37,2.83,422747.94,2259.15,2.86,64390.36,1275.40,2.78,6298.64
18834000,942.60,477.10,1.00,1,1,1,134.63,-1.19,116256.72,128.70,-1.06,58962.38,182.54,-0.66,477913.05,1599.13,2.84,165495.97,1268.80,2.78,1953.13
18838000,942.90,476.70,1.00,1,1,1,125.00,-0.93,8838.83,486.86,-0.51,95861.64,310.49,-0.87,34268.30,803.44,2.91,199914.53,1264.78,2.78,1104.85
18842000,946.00,475.20,1.00,1,1,1,860.96,-0.45,188020.11,495.29,-0.82,38145.49,265.75,-0.85,11267.35,73.55,-1.36,209506.14,1256.04,2.79,3337.50
18846000,945.60,473.80,1.00,1,1,1,364.01,-1.85,218839.27,178.97,-2.00,114607.01,182.22,-1.03,23070.04,75.65,-0.67,12597.28,1153.33,2.83,28451.34
18850000,945.40,473.90,1.00,1,1,1,55.90,2.68,94579.66,158.11,2.82,56336.74,116.76,-2.87,60293.07,68.61,-0.52,3125.00,822.99,2.79,83129.74
18854000,944.40,474.20,1.00,1,1,1,261.01,2.85,51538.82,180.28,2.55,12500.00,165.12,2.09,44442.07,56.34,-0.34,4207.16,406.65,2.82,104164.39
18858000,944.20,474.70,1.00,1,1,1,134.63,1.95,51538.82,237.83,1.62,48613.59,142.80,1.98,6987.71,48.81,2.45,25875.77,17.82,-0.66,105870.91
18862000,944.30,476.10,1.00,1,1,1,350.89,1.50,59292.71,166.77,1.34,22534.70,119.41,1.47,17469.28,85.01,1.87,12884.71,38.59,-0.55,5240.78
18866000,944.50,476.00,1.00,1,1,1,55.90,-0.46,93958.10,37.50,0.00,40625.00,100.97,1.19,8838.83,84.14,1.83,781.25,29.36,-0.44,2501.22
18870000,944.60,476.10,1.00,1,1,1,35.36,0.79,13975.42,45.07,0.59,6250.00,36.44,0.54,18814.99,69.39,1.44,8414.32,23.90,-0.20,2103.58
18874000,944.80,476.20,1.00,1,1,1,55.90,0.46,6250.00,45.07,0.98,4419.42,33.66,1.19,5633.67,51.54,1.33,4752.16,28.51,2.98,13101.96
18878000,944.80,476.40,1.00,1,1,1,50.00,1.57,13975.42,39.53,1.89,9375.00,19.76,1.25,3493.86,8.84,0.79,11048.54,34.41,2.26,5687.59
18882000,944.70,476.50,1.00,1,1,1,35.36,2.36,8838.83,12.50,3.14,9375.00,13.98,2.68,5633.67,11.27,2.16,3221.18,31.25,2.21,873.46
18886000,944.70,476.40,1.00,1,1,1,25.00,-1.57,13975.42,27.95,-2.03,6250.00,19.76,-2.82,3493.86,11.27,2.16,0.00,14.82,1.89,4453.81
18890000,944.60,476.30,1.00,1,1,1,35.36,-2.36,6250.00,27.95,-2.68,4419.42,27.95,-2.68,2209.71,28.81,-2.28,8414.32,7.81,0.64,3601.38
18894000,944.50,476.30,1.00,1,1,1,25.00,3.14,6250.00,37.50,3.14,4419.42,18.75,3.14,3493.86,33.80,-2.16,1562.50,17.82,-1.30,5482.68
18898000,944.30,476.30,1.00,1,1,1,50.00,3.14,6250.00,17.68,2.36,6987.71,55.90,-2.03,12597.28,34.94,-2.03,1104.85,10.94,-1.57,1953.13
18902000,944.40,476.40,1.00,1,1,1,35.36,0.79,19764.24,100.78,-1.70,28125.00,53.40,-1.93,1562.50,44.74,-2.00,2470.53,14.15,-1.68,873.46
18906000,944.20,475.50,1.00,1,1,1,230.49,-1.79,65251.92,115.24,-1.79,4419.42,50.39,-1.70,3125.00,40.63,-1.57,4687.50,15.39,-1.99,1171.87
18910000,944.20,475.50,1.00,1,1,1,0.00,0.00,57622.15,0.00,0.00,28811.08,83.39,-1.80,8414.32,40.75,-1.49,781.25,18.29,-1.92,781.25
18914000,944.20,475.50,1.00,1,1,1,0.00,0.00,0.00,51.54,-1.82,12884.71,40.02,-0.90,16609.60,31.87,-1.37,2470.53,15.93,-1.77,873.46
18918000,944.10,475.10,1.00,1,1,1,103.08,-1.82,25769.41,80.04,-0.90,15934.44,40.02,-0.90,0.00,37.63,-1.49,1746.93,8.41,-1.95,1953.12
18922000,944.60,475.00,1.00,1,1,1,127.48,-0.20,41926.27,63.74,-0.20,12884.71,22.53,-0.59,4941.06,8.84,-0.79,7851.47,4.42,-2.36,1171.88
18926000,944.60,475.00,1.00,1,1,1,0.00,0.00,31868.87,39.53,1.89,22534.70,25.77,0.24,4941.06,8.84,-0.79,0.00,1.56,0.00,1408.42
18930000,944.50,475.30,1.00,1,1,1,79.06,1.89,19764.24,27.95,2.03,3125.00,22.53,2.16,9882.12,9.37,0.00,1746.93,12.20,0.88,2816.84
18934000,944.50,475.20,1.00,1,1,1,25.00,-1.57,25769.41,12.50,3.14,6250.00,22.53,2.16,0.00,27.95,1.11,6298.64,11.05,0.79,390.62
18938000,944.40,475.30,1.00,1,1,1,35.36,2.36,13975.42,17.68,2.36,3125.00,12.50,1.57,3493.86,34.94,1.75,5240.78,25.19,1.05,3705.79
18942000,944.40,475.30,1.00,1,1,1,0.00,0.00,8838.83,27.95,1.11,6987.71,43.75,1.57,7812.50,40.63,1.57,2209.71,21.76,1.20,1235.26
18946000,944.50,475.50,1.00,1,1,1,55.90,1.11,13975.42,76.03,1.41,12500.00,50.00,1.57,1562.50,50.87,1.39,3314.56,17.26,1.48,1746.93
18950000,944.50,475.90,1.00,1,1,1,100.00,1.57,13975.42,76.03,1.74,6250.00,63.74,1.37,4419.42,54.58,1.34,1104.85,25.24,1.95,3149.32
18954000,944.40,476.10,1.00,1,1,1,55.90,2.03,13975.42,51.54,1.33,8838.83,89.49,1.36,6442.35,53.40,1.21,1746.93,35.42,2.29,3601.38
18958000,944.60,476.30,1.00,1,1,1,70.71,0.79,18750.00,111.80,1.11,15625.00,67.31,1.19,6442.35,47.80,1.37,2470.53,35.36,2.36,552.43
18962000,944.80,476.90,1.00,1,1,1,158.11,1.25,25000.00,83.85,1.11,6987.71,62.50,0.93,4419.42,34.94,1.75,5002.44,25.63,2.49,2620.39
18966000,944.90,476.90,1.00,1,1,1,25.00,0.00,38017.27,25.00,0.00,19008.63,31.87,1.37,9110.86,38.15,2.53,6987.71,54.95,2.88,8212.42
18970000,945.00,476.90,1.00,1,1,1,25.00,0.00,0.00,27.95,-2.68,12884.71,36.44,-2.60,15625.00,44.74,2.71,2470.53,129.50,-2.30,28922.08
18974000,944.70,476.80,1.00,1,1,1,79.06,-2.82,25769.41,95.20,-2.74,16828.64,89.49,-2.93,14062.50,50.87,2.96,3314.56,246.00,-2.02,31659.91
18978000,944.30,476.60,1.00,1,1,1,111.80,-2.68,8838.83,152.07,-2.98,15934.44,119.41,-3.04,7967.22,53.40,-2.78,7031.25,257.98,-2.00,3149.32
18982000,943.50,476.60,1.00,1,1,1,200.00,3.14,27950.85,150.52,3.06,9375.00,106.98,-3.02,3125.00,121.35,-2.93,17258.38,261.61,-1.99,1235.26
18986000,943.10,476.70,1.00,1,1,1,103.08,2.90,25769.41,62.50,3.14,22097.09,71.26,-2.88,9504.32,309.44,-2.23,57563.87,254.48,-1.88,7074.52
18990000,943.00,476.60,1.00,2,1,2,35.36,-2.36,22534.70,51.54,-1.33,22534.70,153.22,-2.94,20551.48,538.46,-2.00,62211.25,257.43,-1.90,1235.26
18994000,943.20,476.30,1.00,2,1,2,90.14,-0.98,22534.70,245.59,-2.88,62578.08,542.71,-2.08,114447.13,544.95,-1.97,4419.42,267.32,-1.90,2470.53
18998000,941.10,476.10,1.00,2,1,2,527.38,-3.05,143885.81,1048.29,-2.11,222402.54,1025.86,-1.91,124853.43,531.84,-1.92,7074.52,268.34,-1.91,781.25
19002000,938.90,469.10,1.00,2,1,2,1834.39,-1.88,425045.95,1925.37,-1.80,245028.70,1047.69,-1.91,5633.67,516.24,-1.80,16424.84,270.86,-1.92,873.46
19006000,937.60,461.10,1.00,2,1,2,2026.23,-1.73,84085.15,1087.21,-1.72,211486.55,991.78,-1.79,34693.13,510.15,-1.80,1562.50,268.34,-1.91,873.46
19010000,937.60,460.50,1.00,2,1,2,150.00,-1.57,469582.59,63.74,-1.37,256878.04,532.17,-1.51,125204.91,502.50,-1.82,2816.84,262.37,-1.90,1657.28
19014000,937.70,460.60,1.00,2,1,2,35.36,0.79,44194.17,225.35,0.06,56336.74,109.15,-0.23,127943.85,484.90,-1.69,15702.93,257.13,-1.85,3149.32
19018000,939.40,460.60,1.00,2,1,2,425.00,0.00,100195.12,200.39,0.06,6250.00,106.98,0.12,9375.00,265.70,-1.55,56347.57,255.85,-1.84,1171.87
19022000,939.30,460.70,1.00,2,1,2,35.36,2.36,112673.48,17.68,2.36,53125.00,93.96,0.07,3493.86,46.46,-0.34,63199.21,256.52,-1.88,2716.40
19026000,939.30,460.70,1.00,2,1,2,0.00,0.00,8838.83,12.50,3.14,3125.00,18.75,3.14,28168.37,41.10,0.15,5524.27,249.00,-1.91,2661.99
19030000,939.20,460.70,1.00,1,1,1,25.00,3.14,6250.00,27.95,-2.68,4419.42,19.76,-2.82,1562.50,38.02,0.17,781.25,235.70,-1.79,8025.30
19034000,939.10,460.60,1.00,1,1,1,35.36,-2.36,6250.00,27.95,-2.68,0.00,25.00,3.14,2209.71,20.96,2.68,14084.18,121.89,-1.71,28620.99
19038000,939.00,460.60,1.00,1,1,1,25.00,3.14,6250.00,27.95,2.68,6250.00,19.76,2.82,2209.71,41.94,2.75,5267.86,8.55,1.19,32554.20
19042000,938.90,460.70,1.00,1,1,1,35.36,2.36,6250.00,27.95,2.03,4419.42,26.52,2.36,3125.00,49.24,2.59,2550.22,19.11,1.49,2805.98
19046000,938.90,460.80,1.00,1,1,1,25.00,1.57,6250.00,27.95,2.03,0.00,72.11,2.55,11600.44,51.00,2.54,806.45,19.05,1.57,396.83
19050000,938.80,460.90,1.00,1,1,1,35.36,2.36,6250.00,127.78,2.68,26685.08,80.28,2.41,3333.33,51.00,2.54,0.00,37.46,2.51,7581.34
19053000,938.10,461.20,1.00,1,1,1,253.86,2.74,73807.39,142.86,2.50,9523.81,85.37,2.47,2222.22,50.39,2.45,1520.66,41.25,2.49,1280.56
19057000,938.00,461.50,1.00,1,1,1,79.06,1.89,52456.99,55.90,2.03,24040.91,77.75,2.60,3333.33,50.39,2.45,0.00,41.25,2.49,0.00
19061000,937.90,461.60,1.00,1,1,1,35.36,2.36,12500.00,25.00,3.14,12500.00,31.25,2.21,12552.41,50.39,2.45,0.00,40.02,2.47,390.62
19065000,937.80,461.50,1.00,1,1,1,35.36,-2.36,12500.00,12.50,3.14,3125.00,22.53,2.55,3125.00,54.93,2.44,1140.49,38.69,2.38,873.46
19069000,937.80,461.60,1.00,1,1,1,25.00,1.57,13975.42,27.95,2.03,6250.00,17.68,2.36,1562.50,43.07,2.26,3704.91,39.84,2.30,873.46
19073000,937.70,461.70,1.00,1,1,1,35.36,2.36,6250.00,27.95,2.03,0.00,36.44,2.11,4941.06,34.28,2.36,2395.66,40.02,2.25,552.43
19077000,937.70,461.80,1.00,1,1,1,25.00,1.57,6250.00,45.07,2.16,4419.42,54.23,2.28,4823.40,30.00,2.36,1071.37,44.03,2.05,2277.72
19081000,937.50,462.00,1.00,1,1,1,70.71,2.36,13975.42,78.57,2.36,8872.87,45.94,2.27,2079.73,28.59,2.13,1693.99,47.44,1.87,2209.71
19086000,937.20,462.30,1.00,1,1,1,84.85,2.36,2828.43,47.14,2.36,6285.39,41.59,2.36,1176.47,31.20,2.08,606.06,41.79,1.68,2034.61
19090000,937.20,462.30,1.00,1,1,1,0.00,0.00,21213.20,0.00,0.00,11785.11,21.21,2.16,5302.28,32.64,1.95,1071.37,38.74,1.69,769.23
19094000,937.20,462.30,1.00,1,1,1,0.00,0.00,0.00,12.50,0.00,3125.00,13.98,1.11,4683.89,45.56,1.64,4417.39,37.21,1.70,384.62
